LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:52,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,重庆小而美智能家居,74:05:A5:17:46:E4,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,JAZZ,FC:D7:33:B1:83:40,0, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-03-12 14:15:53,1900-01-00 00:00:00,,4C:6B:E8:B1:A7:D6,0,,0.000000,0.000000,0.000,0.000,Client
